timestamp,endpoint,latency_ms,status,loss_ratio
2025-11-21 00:21:41.798238,vehicle-info,809.8652720000246,success,0.0
2025-11-21 00:21:43.827865,vehicle-info,364.78374999933294,success,0.0
2025-11-21 00:21:45.847936,vehicle-info,365.4233849993034,success,0.0
2025-11-21 00:21:47.881264,vehicle-info,886.0360250000667,success,0.0
2025-11-21 00:21:51.937774,vehicle-info,1957.6008040021406,success,0.0
2025-11-21 00:21:55.999988,vehicle-info,1901.508170998568,success,0.0
