timestamp,endpoint,latency_ms,status,loss_ratio
2025-11-21 00:21:49.691385,vehicle-position,19.872499000484822,success,0.0
2025-11-21 00:21:49.711653,vehicle-position,19.636599001387367,success,0.0
2025-11-21 00:21:49.732194,vehicle-position,19.750585001020227,success,0.0
2025-11-21 00:21:49.752106,vehicle-position,17.684480000752956,success,0.0
2025-11-21 00:21:49.775352,vehicle-position,22.582367997529218,success,0.0
2025-11-21 00:21:49.795751,vehicle-position,19.782919000135735,success,0.0
2025-11-21 00:21:49.815501,vehicle-position,19.17526900069788,success,0.0
2025-11-21 00:21:49.835652,vehicle-position,19.623527998192003,success,0.0
2025-11-21 00:21:49.856150,vehicle-position,19.958781002060277,success,0.0
2025-11-21 00:21:49.877182,vehicle-position,19.77985299890861,success,0.0
2025-11-21 00:21:49.896433,vehicle-position,18.794873998558614,success,0.0
2025-11-21 00:21:49.916242,vehicle-position,18.3563430000504,success,0.0
2025-11-21 00:21:49.938524,vehicle-position,21.844520000740886,success,0.0
2025-11-21 00:21:49.959216,vehicle-position,20.20153600096819,success,0.0
2025-11-21 00:21:49.979738,vehicle-position,20.098437002161518,success,0.0
2025-11-21 00:21:52.661642,vehicle-position,6.0231610004848335,success,0.0
2025-11-21 00:21:52.684842,vehicle-position,22.84154600056354,success,0.0
2025-11-21 00:21:52.704572,vehicle-position,19.276971997896908,success,0.0
2025-11-21 00:21:52.724253,vehicle-position,19.013787001313176,success,0.0
2025-11-21 00:21:52.744847,vehicle-position,19.27260799857322,success,0.0
2025-11-21 00:21:52.765024,vehicle-position,19.405246999667725,success,0.0
2025-11-21 00:21:52.788356,vehicle-position,22.84351200069068,success,0.0
2025-11-21 00:21:52.807952,vehicle-position,19.14882599885459,success,0.0
2025-11-21 00:21:52.828097,vehicle-position,19.408746000408428,success,0.0
2025-11-21 00:21:52.849389,vehicle-position,20.83572300034575,success,0.0
2025-11-21 00:21:52.870205,vehicle-position,20.259003002138343,success,0.0
2025-11-21 00:21:52.891507,vehicle-position,20.887880000373116,success,0.0
2025-11-21 00:21:52.912187,vehicle-position,19.921674000215717,success,0.0
2025-11-21 00:21:52.934253,vehicle-position,21.132538000529166,success,0.0
2025-11-21 00:21:52.958768,vehicle-position,24.05002000159584,success,0.0
2025-11-21 00:21:52.979094,vehicle-position,12.221501001477009,success,0.0
2025-11-21 00:21:52.999137,vehicle-position,19.61465800195583,success,0.0
2025-11-21 00:21:53.018837,vehicle-position,18.589975999930175,success,0.0
2025-11-21 00:21:53.038759,vehicle-position,19.370703997992678,success,0.0
2025-11-21 00:21:53.059404,vehicle-position,19.434840000030817,success,0.0
2025-11-21 00:21:53.702885,vehicle-position,19.99665100083803,success,0.0
2025-11-21 00:21:53.723112,vehicle-position,19.664814000861952,success,0.0
2025-11-21 00:21:53.743417,vehicle-position,19.833586000459036,success,0.0
2025-11-21 00:21:53.763502,vehicle-position,19.682860998727847,success,0.0
2025-11-21 00:21:53.787466,vehicle-position,23.58474300126545,success,0.0
2025-11-21 00:21:53.808565,vehicle-position,20.673678001912776,success,0.0
2025-11-21 00:21:53.828947,vehicle-position,19.925004002288915,success,0.0
2025-11-21 00:21:53.849461,vehicle-position,19.954881998273777,success,0.0
2025-11-21 00:21:53.871045,vehicle-position,20.944461000908632,success,0.0
2025-11-21 00:21:53.890751,vehicle-position,19.242444999690633,success,0.0
2025-11-21 00:21:53.910826,vehicle-position,19.391371999518014,success,0.0
2025-11-21 00:21:53.931876,vehicle-position,20.41538099729223,success,0.0
2025-11-21 00:21:53.953690,vehicle-position,21.316572001524037,success,0.0
2025-11-21 00:21:53.974379,vehicle-position,20.123889997194055,success,0.0
2025-11-21 00:21:53.994999,vehicle-position,20.171607000520453,success,0.0
2025-11-21 00:21:54.015322,vehicle-position,19.30740000170772,success,0.0
2025-11-21 00:21:54.035326,vehicle-position,19.462496999040013,success,0.0
2025-11-21 00:21:54.056652,vehicle-position,20.922621002682718,success,0.0
2025-11-21 00:21:54.076601,vehicle-position,18.619913997099502,success,0.0
2025-11-21 00:21:54.097640,vehicle-position,20.609860999684315,success,0.0
2025-11-21 00:21:56.747416,vehicle-position,8.736334999412065,success,0.0
2025-11-21 00:21:56.767323,vehicle-position,19.476129000395304,success,0.0
2025-11-21 00:21:56.788059,vehicle-position,20.229845998983365,success,0.0
2025-11-21 00:21:56.808397,vehicle-position,19.370449997950345,success,0.0
